,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
357,best start,0.2,0.2,0.2,0.2,0.2,Neutral
358,overwhelming often choose suboptimal,0.2,0.2,0.2,0.2,0.2,Neutral
359,know boiled says,0.2,0.2,0.2,0.2,0.2,Neutral
360,examined posted different shooting found,0.2,0.2,0.2,0.2,0.2,Neutral
361,llamas lounging close,0.2,0.2,0.2,0.2,0.2,Neutral
362,regarded foundational containing governing yet,0.2,0.2,0.2,0.2,0.2,Neutral
363,happy fourth bob drebin,0.585000,0.135000,0.138750,0.146250,0.137500,Happiness
364,generally produce diminishing triggering,0.2,0.2,0.2,0.2,0.2,Neutral
365,further award recognizes uniquely innovative timely impactful,0.517500,0.445000,0.540000,0.487500,0.330000,Fear
366,overwhelming often choose suboptimal,0.2,0.2,0.2,0.2,0.2,Neutral
367,shrink tried taking set li,0.2,0.2,0.2,0.2,0.2,Neutral
368,know boiled says,0.2,0.2,0.2,0.2,0.2,Neutral
369,twelve moved allblack neighborhood allwhite think got,0.2,0.2,0.2,0.2,0.2,Neutral
370,regent new developed make supercomputing accessible,0.2,0.2,0.2,0.2,0.2,Neutral
371,familiar kelleymohara,0.2,0.2,0.2,0.2,0.2,Neutral
372,regarded foundational containing governing yet,0.2,0.2,0.2,0.2,0.2,Neutral
373,pointing slightly away oncoming called reduce improve,0.495000,0.161250,0.183750,0.156250,0.132500,Happiness
374,present international,1.012500,0.315000,0.340000,0.337500,0.280000,Happiness
375,recipients ncaa attend medical,0.2,0.2,0.2,0.2,0.2,Neutral
376,detecting electrical help unlock,0.2,0.2,0.2,0.2,0.2,Neutral
377,performing promoting abroad less funding,0.2,0.2,0.2,0.2,0.2,Neutral
378,created prototype designed restore proper,0.2,0.2,0.2,0.2,0.2,Neutral
379,young drawn,0.014531,0.006602,0.007305,0.006875,0.005156,Happiness
380,teams supported earned,0.2,0.2,0.2,0.2,0.2,Neutral
381,asked fell well level national,0.2,0.2,0.2,0.2,0.2,Neutral
382,ago,0.2,0.2,0.2,0.2,0.2,Neutral
383,high tiny particulate abbreviated pm,0.2,0.2,0.2,0.2,0.2,Neutral
384,born attended many h,0.2,0.2,0.2,0.2,0.2,Neutral
385,developed radiologists,0.2,0.2,0.2,0.2,0.2,Neutral
386,pushing away empathy says qual,0.2,0.2,0.2,0.2,0.2,Neutral
387,best start,0.2,0.2,0.2,0.2,0.2,Neutral
388,bonding stanfordhopolos chloe takes typical,0.2,0.2,0.2,0.2,0.2,Neutral
389,visual former starting,0.2,0.2,0.2,0.2,0.2,Neutral
390,turning eliminate onesixth cumulative,0.2,0.2,0.2,0.2,0.2,Neutral
391,examined posted different shooting found,0.2,0.2,0.2,0.2,0.2,Neutral
392,developing better providing human autonomous,0.2,0.2,0.2,0.2,0.2,Neutral
393,talk progressive economic consistent traditionally conservative,1.810000,0.560000,0.705000,0.560000,0.530000,Happiness
394,senior miss compete open so tournament,0.2,0.2,0.2,0.2,0.2,Neutral
395,former u s served afghanistan,0.2,0.2,0.2,0.2,0.2,Neutral
396,working local ensure,0.2,0.2,0.2,0.2,0.2,Neutral
397,serving matt came contributed,0.2,0.2,0.2,0.2,0.2,Neutral
398,scholars epas new affordable clean means,0.443750,0.163750,0.160000,0.158750,0.136250,Happiness
399,built ai trained speaking singing,0.2,0.2,0.2,0.2,0.2,Neutral
400,stanford already busy welcoming,0.2,0.2,0.2,0.2,0.2,Neutral
401,always devil everywhere joseph grundfest,0.500000,1.765000,1.865000,1.430000,1.695000,Fear
402,giant whats secret moving far fast,0.2,0.2,0.2,0.2,0.2,Neutral
403,giving flexibility take born postpartu,0.2,0.2,0.2,0.2,0.2,Neutral
404,merged hightouch provide,0.2,0.2,0.2,0.2,0.2,Neutral
405,graduated,0.2,0.2,0.2,0.2,0.2,Neutral
406,young ronnie levi saved new rare genetic,0.444883,0.155400,0.186826,0.167969,0.130039,Happiness
407,set sally ride accepted,0.2,0.2,0.2,0.2,0.2,Neutral
408,once deployed almost,0.2,0.2,0.2,0.2,0.2,Neutral
409,expect discuss,0.2,0.2,0.2,0.2,0.2,Neutral
410,lam building virtual allow corpor,0.417500,0.310000,0.350000,0.297500,0.312500,Happiness
411,wacky,0.2,0.2,0.2,0.2,0.2,Neutral
412,there many want too many show ribbon,0.2,0.2,0.2,0.2,0.2,Neutral
413,stanford honor be different leave,2.075000,0.650000,0.670000,0.670000,0.640000,Happiness
414,need love,0.2,0.2,0.2,0.2,0.2,Neutral
415,let serve beginning ending follow foundational,0.2,0.2,0.2,0.2,0.2,Neutral
416,bed set,2.075000,0.580000,0.675000,0.870000,0.590000,Happiness
417,too many show ribbon cutting building worth damn be different leave,0.125188,0.130188,0.144687,0.122187,0.124438,Fear
418,fourteen ago steve told limited,0.2,0.2,0.2,0.2,0.2,Neutral
419,comfortable bigger,1.052500,0.262500,0.300000,0.310000,0.250000,Happiness
420,doesnt mean tamer smaller less opposite,0.2,0.2,0.2,0.2,0.2,Neutral
421,go know ambitious wouldnt,0.2,0.2,0.2,0.2,0.2,Neutral
422,want first learn take,0.001724,0.000830,0.000811,0.000742,0.000542,Happiness
423,believe means great take,0.2,0.2,0.2,0.2,0.2,Neutral
424,chilling digital,0.2,0.2,0.2,0.2,0.2,Neutral
425,digital even done wrong think differently begin,0.2,0.2,0.2,0.2,0.2,Neutral
426,taking means courage think thr,0.2,0.2,0.2,0.2,0.2,Neutral
427,feels crazy say youve built,0.2,0.2,0.2,0.2,0.2,Neutral
428,build,0.2,0.2,0.2,0.2,0.2,Neutral
429,big live make real still belie,0.2,0.2,0.2,0.2,0.2,Neutral
430,fueled caffeine stanford,0.2,0.2,0.2,0.2,0.2,Neutral
431,past lifted together gather,0.2,0.2,0.2,0.2,0.2,Neutral
432,roots woven together were true steve,0.2,0.2,0.2,0.2,0.2,Neutral
433,didnt get alone friends loved,1.450000,0.800000,1.152500,1.285000,0.672500,Happiness
434,find path forward unclear realize made,0.2,0.2,0.2,0.2,0.2,Neutral
435,always return founding universitythat,0.2,0.2,0.2,0.2,0.2,Neutral
436,tessierlavigne,0.2,0.2,0.2,0.2,0.2,Neutral
437,graduates built earned give,0.2,0.2,0.2,0.2,0.2,Neutral
438,even leave cherished,0.2,0.2,0.2,0.2,0.2,Neutral
439,stanford intellectual remarkable accomplishment extraordinary,0.2,0.2,0.2,0.2,0.2,Neutral
440,cuthbertson dinkelspiel,0.2,0.2,0.2,0.2,0.2,Neutral
441,please think supported special,0.2,0.2,0.2,0.2,0.2,Neutral
442,undergraduate,0.2,0.2,0.2,0.2,0.2,Neutral
443,degrees doctoral,1.370000,0.875000,1.365000,0.880000,0.705000,Happiness
444,tessierlavigne senior graduate,2.120000,0.565000,1.085000,0.900000,0.555000,Happiness
445,wacky,0.2,0.2,0.2,0.2,0.2,Neutral
446,waiting,0.2,0.2,0.2,0.2,0.2,Neutral
447,nearly set th commencement live featuring,0.2,0.2,0.2,0.2,0.2,Neutral
448,last,0.2,0.2,0.2,0.2,0.2,Neutral
449,baccalaureate olympian urged graduating never afr,0.2,0.2,0.2,0.2,0.2,Neutral
450,commencement im trying,0.2,0.2,0.2,0.2,0.2,Neutral
451,i give fellow id say take seriously,0.362500,0.480000,0.492500,0.460000,0.322500,Fear
452,being native high important,0.2,0.2,0.2,0.2,0.2,Neutral
453,diagnosed,0.2,0.2,0.2,0.2,0.2,Neutral
454,ultimately effective able make needed,0.2,0.2,0.2,0.2,0.2,Neutral
455,common hard together common just able,0.825000,1.110000,1.105000,0.875000,0.700000,Anger
456,indigenous stanford resilient powerful i ever met,1.670000,0.800000,1.125000,0.640000,0.655000,Happiness
457,identified synthesized new healing effective,1.900000,0.615000,0.705000,0.680000,0.575000,Happiness
458,prominent deliver,0.2,0.2,0.2,0.2,0.2,Neutral
459,global climb armed expected substantially according,0.915000,0.615000,0.585000,0.545000,0.565000,Happiness
460,think final trying soak,0.2,0.2,0.2,0.2,0.2,Neutral
461,wait include,0.2,0.2,0.2,0.2,0.2,Neutral
462,there many ive made grateful going miss making new,2.030000,0.565000,0.505000,0.590000,0.530000,Happiness
463,robert accepted regional founded,0.2,0.2,0.2,0.2,0.2,Neutral
464,award shaping,0.2,0.2,0.2,0.2,0.2,Neutral
465,stanford recognized exceptional,0.2,0.2,0.2,0.2,0.2,Neutral
466,love ultimately i know ive equipped thinking,0.2,0.2,0.2,0.2,0.2,Neutral
467,stanford helped register midterm,0.2,0.2,0.2,0.2,0.2,Neutral
468,digital led tom graves,0.2,0.2,0.2,0.2,0.2,Neutral
469,soon get diagnosing,0.2,0.2,0.2,0.2,0.2,Neutral
470,medical stanfordmed launched multimilliondollar,0.2,0.2,0.2,0.2,0.2,Neutral
471,new allows modify using text,0.2,0.2,0.2,0.2,0.2,Neutral
472,new scholars lays face decadeslong,0.890938,0.500938,0.505000,0.539687,0.469062,Happiness
473,outlined detailed protect american,1.090000,0.745000,0.640000,0.625000,0.665000,Happiness
474,merseyside experienced percent mohamed salah joined,0.2,0.2,0.2,0.2,0.2,Neutral
475,including i toolbox dealing,0.2,0.2,0.2,0.2,0.2,Neutral
476,tiny costing recently launched,0.2,0.2,0.2,0.2,0.2,Neutral
477,cultivated found right,0.2,0.2,0.2,0.2,0.2,Neutral
478,sharing,0.2,0.2,0.2,0.2,0.2,Neutral
479,alma,0.2,0.2,0.2,0.2,0.2,Neutral
480,giving new flexibility take paid work need extra,0.2,0.2,0.2,0.2,0.2,Neutral
481,explains chipsized helped create able,0.2,0.2,0.2,0.2,0.2,Neutral
482,high led systemic explains,0.2,0.2,0.2,0.2,0.2,Neutral
483,fifth consecutive national,0.2,0.2,0.2,0.2,0.2,Neutral
484,using accelerated mechanical stanford developed stable,0.2,0.2,0.2,0.2,0.2,Neutral
485,immune pollutant indicate harmful,0.2,0.2,0.2,0.2,0.2,Neutral
486,ive never lived anywhere longer stanford,0.2,0.2,0.2,0.2,0.2,Neutral
487,mechanical working nasa alternative reduce also,0.2,0.2,0.2,0.2,0.2,Neutral
488,increase cardiovascular inhaled according,0.2,0.2,0.2,0.2,0.2,Neutral
489,promote female reported victim sexual phd,0.555000,1.540000,1.690000,1.750000,1.135000,Sadness
490,able true dinosaurs prehistory new scan,0.2,0.2,0.2,0.2,0.2,Neutral
491,dennis explains team developing add,0.2,0.2,0.2,0.2,0.2,Neutral
492,seemingly counterintuitive converting holds promise returning,0.2,0.2,0.2,0.2,0.2,Neutral
493,provides new middle key,1.055000,0.665000,0.625000,0.610000,0.565000,Happiness
494,iconic reopened extensive make,0.2,0.2,0.2,0.2,0.2,Neutral
495,drought linked drought midwest new stanfordled finds,0.2,0.2,0.2,0.2,0.2,Neutral
496,explains different best teaching read,0.2,0.2,0.2,0.2,0.2,Neutral
497,built club walk,0.2,0.2,0.2,0.2,0.2,Neutral
498,gained th ncaa,0.2,0.2,0.2,0.2,0.2,Neutral
499,avoided sitting seen virtual,0.2,0.2,0.2,0.2,0.2,Neutral
500,get closer focusing rather th,0.2,0.2,0.2,0.2,0.2,Neutral
501,old bad brains new open therapeutic,0.2,0.2,0.2,0.2,0.2,Neutral
502,free explores beethovens st,2.180000,0.575000,0.665000,0.575000,0.545000,Happiness
503,mapped symbiotic found striking,0.2,0.2,0.2,0.2,0.2,Neutral
504,newest kari nadeau,0.2,0.2,0.2,0.2,0.2,Neutral
505,different last atmospheric dioxide high,0.2,0.2,0.2,0.2,0.2,Neutral
506,dont know much infect supercold,0.2,0.2,0.2,0.2,0.2,Neutral
507,merged hightouch provide,0.2,0.2,0.2,0.2,0.2,Neutral
508,annual runs friday sunday,0.2,0.2,0.2,0.2,0.2,Neutral
509,told cant makes much special indomitable,0.2,0.2,0.2,0.2,0.2,Neutral
510,hundred ago leland last marked,0.2,0.2,0.2,0.2,0.2,Neutral
511,looking outside public holly hernandez,0.2,0.2,0.2,0.2,0.2,Neutral
512,played extensively responds preferentially,0.2,0.2,0.2,0.2,0.2,Neutral
513,scholar says thought bizarre derided,0.760469,0.500469,0.512500,0.517344,0.447031,Happiness
514,exciting discover new context bringing light,0.695000,0.630000,0.610000,0.600000,0.565000,Happiness
515,hopkinsmarine listening,0.2,0.2,0.2,0.2,0.2,Neutral
516,shown relatively new dubbed quizbot,0.2,0.2,0.2,0.2,0.2,Neutral
517,past several transformed,0.2,0.2,0.2,0.2,0.2,Neutral
518,taking viable allow meet percent,0.2,0.2,0.2,0.2,0.2,Neutral
519,developed specially instrumented aerial flows san,0.2,0.2,0.2,0.2,0.2,Neutral
520,historical clearly show healthier productive neithe,0.2,0.2,0.2,0.2,0.2,Neutral
521,played extensively responds preferentially im,0.2,0.2,0.2,0.2,0.2,Neutral
522,string little i physical extremely powerful,0.835000,0.400000,0.562500,0.320000,0.327500,Happiness
523,employed stateoftheart reveal,0.2,0.2,0.2,0.2,0.2,Neutral
524,artists graduate says go abstract,1.060000,0.282500,0.542500,0.450000,0.277500,Happiness
525,dancing cognitive ages richard tells integrates several,0.2,0.2,0.2,0.2,0.2,Neutral
526,taking viable allow meet percent,0.2,0.2,0.2,0.2,0.2,Neutral
527,best playing tight rest,0.2,0.2,0.2,0.2,0.2,Neutral
528,athlete remove right said,0.2,0.2,0.2,0.2,0.2,Neutral
529,explains postgraduate fellow,0.2,0.2,0.2,0.2,0.2,Neutral
530,build robotic increasing autonomy difficult arise,0.2,0.2,0.2,0.2,0.2,Neutral
531,renamed honor psychologist carolyn attneave worked,1.037500,0.325000,0.335000,0.335000,0.320000,Happiness
532,recycling harder expensive stanford reassessing,0.2,0.2,0.2,0.2,0.2,Neutral
533,forrest conducted social use chicago,1.835000,0.615000,0.830000,0.650000,0.540000,Happiness
534,newly elected,0.2,0.2,0.2,0.2,0.2,Neutral
535,amazing working,0.2,0.2,0.2,0.2,0.2,Neutral
536,dancing cognitive ages richard tells integrates several,0.2,0.2,0.2,0.2,0.2,Neutral
537,shown even minor start makes,0.2,0.2,0.2,0.2,0.2,Neutral
538,devised bloodbased accurately identifies,0.2,0.2,0.2,0.2,0.2,Neutral
539,wont replace says dean schwartz potential help,0.2,0.2,0.2,0.2,0.2,Neutral
540,kyle wears,0.2,0.2,0.2,0.2,0.2,Neutral
541,older less proving yourselfjumping headsand simple,0.2,0.2,0.2,0.2,0.2,Neutral
542,waiting little ella says able,0.2,0.2,0.2,0.2,0.2,Neutral
543,light,0.2,0.2,0.2,0.2,0.2,Neutral
544,gloves little campus,0.2,0.2,0.2,0.2,0.2,Neutral
545,helped develop first generalpurpose th,0.2,0.2,0.2,0.2,0.2,Neutral
546,taken universal flu effectiv,0.2,0.2,0.2,0.2,0.2,Neutral
547,helped develop first generalpurpose th,0.2,0.2,0.2,0.2,0.2,Neutral
548,eberhardts new unexpectedly poignant,0.2,0.2,0.2,0.2,0.2,Neutral
549,shown even minor start makes,0.2,0.2,0.2,0.2,0.2,Neutral
550,actually okay thinking working,0.2,0.2,0.2,0.2,0.2,Neutral
551,act artificial computing intended imitate e,0.2,0.2,0.2,0.2,0.2,Neutral
552,also kick paradise hattie,1.600000,0.860000,0.707500,0.650000,0.620000,Happiness
553,building new flatworms awesome regenerative,0.104375,0.077500,0.087500,0.074375,0.078125,Happiness
554,turned seasonbest,0.2,0.2,0.2,0.2,0.2,Neutral
555,social economic brief explaine,0.917500,0.307500,0.415000,0.325000,0.270000,Happiness
556,invited handful little campus asked,0.965000,0.630000,0.615000,0.615000,0.590000,Happiness
557,grew following brother jimmy inspired,1.411250,0.662500,0.530000,0.577500,0.496250,Happiness
558,used called stern renamed honor sally ride last,0.518750,0.162500,0.167500,0.167500,0.160000,Happiness
559,poorest considerably global warming new,0.2,0.2,0.2,0.2,0.2,Neutral
560,cardinal green datadriven taken,1.565000,0.550000,0.535000,0.585000,0.570000,Happiness
561,northern icelands famous,0.830000,0.325000,0.300000,0.302500,0.345000,Happiness
562,colony king st bay subantarctic,1.365000,0.705000,0.820000,0.600000,0.605000,Happiness
563,clears path makes vatnajkull,0.2,0.2,0.2,0.2,0.2,Neutral
564,grand prismatic national ni,0.2,0.2,0.2,0.2,0.2,Neutral
565,nieminski phd crest sossuvlei namibia,0.2,0.2,0.2,0.2,0.2,Neutral
566,leafless cloudy sky high east,1.760000,0.605000,0.690000,0.630000,0.550000,Happiness
567,secondyear phd crumbling californias eastern,0.2,0.2,0.2,0.2,0.2,Neutral
568,holly francis natasha inch shallow palau,0.2,0.2,0.2,0.2,0.2,Neutral
569,international coast guard light,1.690000,0.610000,0.750000,0.640000,0.580000,Happiness
570,takes reading break stanford sails,0.2,0.2,0.2,0.2,0.2,Neutral
571,trips natural,0.202500,0.086250,0.092500,0.088125,0.083750,Happiness
572,doing hard radical,0.412500,0.555000,0.552500,0.437500,0.350000,Anger
573,feel lucky get enjoy universe motivated drive,1.082500,0.345000,0.305000,0.322500,0.297500,Happiness
574,chris turned historical creating,0.2,0.2,0.2,0.2,0.2,Neutral
575,cardinal going stellar western,0.2,0.2,0.2,0.2,0.2,Neutral
576,new elected american,0.2,0.2,0.2,0.2,0.2,Neutral
577,growing sunny says,0.2,0.2,0.2,0.2,0.2,Neutral
578,implicit chronic says mana,0.2,0.2,0.2,0.2,0.2,Neutral
579,responsibly think become philosop,0.2,0.2,0.2,0.2,0.2,Neutral
580,new combines twodimensional threedimensional remotely sen,0.2,0.2,0.2,0.2,0.2,Neutral
581,blocking antibodies able improve cognitive,0.247500,0.080625,0.091875,0.078125,0.066250,Happiness
582,initially trying kick withdrawal,0.402500,0.587500,0.445000,0.377500,0.365000,Anger
583,many habit multitasking exist task switching comes,0.975000,0.915000,0.820000,0.780000,0.845000,Happiness
584,new pocketsized enable mobile co,0.2,0.2,0.2,0.2,0.2,Neutral
585,happens closes describes,0.2,0.2,0.2,0.2,0.2,Neutral
586,aiming endangered long hobbled,0.2,0.2,0.2,0.2,0.2,Neutral
587,opening twoact musical head theatrical,2.130000,0.815000,0.660000,0.895000,0.610000,Happiness
588,responsibly think become philosop,0.2,0.2,0.2,0.2,0.2,Neutral
589,using track concentrated animal feeding,0.2,0.2,0.2,0.2,0.2,Neutral
590,i wouldnt supportive really willing,0.2,0.2,0.2,0.2,0.2,Neutral
591,studied,0.2,0.2,0.2,0.2,0.2,Neutral
592,socioeconomic grown,0.2,0.2,0.2,0.2,0.2,Neutral
593,femtosecond quadrillionth so lcls last,0.2,0.2,0.2,0.2,0.2,Neutral
594,happy anniversary sciencetransforming well showcasing changed,0.292500,0.067500,0.069375,0.073125,0.068750,Happiness
595,morgan malware called marcher,0.2,0.2,0.2,0.2,0.2,Neutral
596,aiming endangered long hobbled,0.2,0.2,0.2,0.2,0.2,Neutral
597,really important best says siepr advising,0.2,0.2,0.2,0.2,0.2,Neutral
598,rooftop solar low alaska high,0.2,0.2,0.2,0.2,0.2,Neutral
599,happens closes describes,0.2,0.2,0.2,0.2,0.2,Neutral
600,yonatan winetraub stanford focuses,0.2,0.2,0.2,0.2,0.2,Neutral
601,latin grammy bing v,0.2,0.2,0.2,0.2,0.2,Neutral
602,stanfordled gravitational wave back online,0.2,0.2,0.2,0.2,0.2,Neutral
603,stanford developed vibrating help stroke,0.2,0.2,0.2,0.2,0.2,Neutral
604,exercises address middle belonging black develop,0.685000,1.370000,1.460000,1.520000,1.040000,Sadness
605,former chief discussed,0.2,0.2,0.2,0.2,0.2,Neutral
606,moving combine best best,0.2,0.2,0.2,0.2,0.2,Neutral
607,hosts ucla,0.2,0.2,0.2,0.2,0.2,Neutral
608,triggered financial almost never followed snappy according,0.2,0.2,0.2,0.2,0.2,Neutral
609,stanford developed vibrating help stroke,0.2,0.2,0.2,0.2,0.2,Neutral
610,hoping called renewable,1.017500,0.275000,0.330000,0.337500,0.275000,Happiness
611,stanfordled gravitational wave back online,0.2,0.2,0.2,0.2,0.2,Neutral
612,expect made good cupcake made,0.017266,0.004570,0.004727,0.004453,0.004414,Happiness
613,exercises address middle belonging black develop,0.342500,0.685000,0.730000,0.760000,0.520000,Sadness
614,gt roble,0.2,0.2,0.2,0.2,0.2,Neutral
615,new suggests stereotyping significantly impacts evaluate especially tr,0.2,0.2,0.2,0.2,0.2,Neutral
616,stanford china helping reveal lives,0.2,0.2,0.2,0.2,0.2,Neutral
617,black moving combine best,0.171250,0.342500,0.365000,0.380000,0.260000,Sadness
618,former chief discussed,0.2,0.2,0.2,0.2,0.2,Neutral
619,hardwired drive succeed says,0.2,0.2,0.2,0.2,0.2,Neutral
620,stanfordeng built prototype,0.2,0.2,0.2,0.2,0.2,Neutral
621,rob sally benson,0.2,0.2,0.2,0.2,0.2,Neutral
622,notre dame spot final,0.2,0.2,0.2,0.2,0.2,Neutral
